query_gallery_id,query_path,gallery_id,gallery_path,rank,distance
bzrrcb,bzrrcb,0k9b61,0k9b61,45,0.8450101017951965
bzrrcb,bzrrcb,12u6g7,12u6g7,46,0.8454272150993347
bzrrcb,bzrrcb,85ows9,85ows9,47,0.8463841080665588
bzrrcb,bzrrcb,oflzp6,oflzp6,48,0.8472811579704285
bzrrcb,bzrrcb,n9dpga,n9dpga,49,0.8475691676139832
bzrrcb,bzrrcb,m44qh7,m44qh7,50,0.8480396270751953
bzrrcb,bzrrcb,zendab,zendab,51,0.8490655422210693
bzrrcb,bzrrcb,38zz45,38zz45,52,0.8507765531539917
bzrrcb,bzrrcb,09aux4,09aux4,53,0.853465735912323
bzrrcb,bzrrcb,jilxp3,jilxp3,54,0.8559756278991699
bzrrcb,bzrrcb,pkas6f,pkas6f,55,0.8593084216117859
bzrrcb,bzrrcb,jgwthh,jgwthh,56,0.8636106848716736
bzrrcb,bzrrcb,55ffwb,55ffwb,57,0.8640571236610413
bzrrcb,bzrrcb,wrjeta,wrjeta,58,0.8647129535675049
bzrrcb,bzrrcb,65zcle,65zcle,59,0.8685562610626221
bzrrcb,bzrrcb,ab6z4c,ab6z4c,60,0.8692800998687744
bzrrcb,bzrrcb,6emeza,6emeza,61,0.8710399270057678
bzrrcb,bzrrcb,oi7f75,oi7f75,62,0.8738382458686829
bzrrcb,bzrrcb,k7tkj1,k7tkj1,63,0.874037504196167
bzrrcb,bzrrcb,w6rik0,w6rik0,64,0.8757244348526001
bzrrcb,bzrrcb,ohx7qe,ohx7qe,65,0.8778961300849915
bzrrcb,bzrrcb,tgado9,tgado9,66,0.8784257769584656
bzrrcb,bzrrcb,k398h6,k398h6,67,0.8801645040512085
bzrrcb,bzrrcb,ebide1,ebide1,68,0.8808696866035461
bzrrcb,bzrrcb,elcnk6,elcnk6,69,0.881821870803833
bzrrcb,bzrrcb,yteg47,yteg47,70,0.8883944153785706
bzrrcb,bzrrcb,r9unl5,r9unl5,71,0.8905811905860901
bzrrcb,bzrrcb,w4le13,w4le13,72,0.8906844854354858
bzrrcb,bzrrcb,zqs1qf,zqs1qf,73,0.8947819471359253
bzrrcb,bzrrcb,pv90nb,pv90nb,74,0.8970577716827393
bzrrcb,bzrrcb,c0c0f1,c0c0f1,75,0.8974274396896362
bzrrcb,bzrrcb,vis5r4,vis5r4,76,0.8981075286865234
bzrrcb,bzrrcb,k18xw3,k18xw3,77,0.8982864022254944
bzrrcb,bzrrcb,4smcuf,4smcuf,78,0.9019672274589539
bzrrcb,bzrrcb,6plhha,6plhha,79,0.9081559181213379
bzrrcb,bzrrcb,jiq8kf,jiq8kf,80,0.9116396903991699
bzrrcb,bzrrcb,ucbf24,ucbf24,81,0.9118638634681702
bzrrcb,bzrrcb,ccb5v8,ccb5v8,82,0.9128602743148804
bzrrcb,bzrrcb,g3gbk0,g3gbk0,83,0.9150477647781372
bzrrcb,bzrrcb,lb8oq4,lb8oq4,84,0.9170231819152832
bzrrcb,bzrrcb,t9dx7c,t9dx7c,85,0.9219725728034973
bzrrcb,bzrrcb,ta9n91,ta9n91,86,0.9228457808494568
bzrrcb,bzrrcb,wqykfg,wqykfg,87,0.9270269274711609
bzrrcb,bzrrcb,gzkks4,gzkks4,88,0.9296106100082397
bzrrcb,bzrrcb,ay2ic4,ay2ic4,89,0.9310208559036255
bzrrcb,bzrrcb,kdxq7g,kdxq7g,90,0.9310920834541321
bzrrcb,bzrrcb,wngi78,wngi78,91,0.9346390962600708
bzrrcb,bzrrcb,h106l5,h106l5,92,0.9390000104904175
bzrrcb,bzrrcb,wnlyeb,wnlyeb,93,0.9403554201126099
bzrrcb,bzrrcb,7pjgw2,7pjgw2,94,0.9433628916740417
bzrrcb,bzrrcb,hjskq6,hjskq6,95,0.9439489841461182
bzrrcb,bzrrcb,mt0c58,mt0c58,96,0.9454960227012634
bzrrcb,bzrrcb,4dex9b,4dex9b,97,0.9471777081489563
bzrrcb,bzrrcb,n1exr3,n1exr3,98,0.9531735181808472
bzrrcb,bzrrcb,aoy4db,aoy4db,99,0.9548863768577576
bzrrcb,bzrrcb,ry3kpf,ry3kpf,100,0.9571574330329895
bzrrcb,bzrrcb,z73l2a,z73l2a,101,0.9574422836303711
bzrrcb,bzrrcb,e8g7w3,e8g7w3,102,0.959757387638092
bzrrcb,bzrrcb,lx4sqg,lx4sqg,103,0.9640302062034607
bzrrcb,bzrrcb,e4opda,e4opda,104,0.9646246433258057
bzrrcb,bzrrcb,4r1cj2,4r1cj2,105,0.9662394523620605
bzrrcb,bzrrcb,773yqc,773yqc,106,0.9664540886878967
bzrrcb,bzrrcb,i3e6z5,i3e6z5,107,0.966836154460907
bzrrcb,bzrrcb,b8kvq3,b8kvq3,108,0.9721818566322327
bzrrcb,bzrrcb,djwkkh,djwkkh,109,0.9729707837104797
bzrrcb,bzrrcb,13ji16,13ji16,110,0.976189136505127
bzrrcb,bzrrcb,gnf1da,gnf1da,111,0.9771363139152527
bzrrcb,bzrrcb,9apgh9,9apgh9,112,0.977328360080719
bzrrcb,bzrrcb,hczvl7,hczvl7,113,0.9774370789527893
bzrrcb,bzrrcb,uses8h,uses8h,114,0.9776244759559631
bzrrcb,bzrrcb,mnxmx4,mnxmx4,115,0.9798741340637207
bzrrcb,bzrrcb,0t2x07,0t2x07,116,0.9812608957290649
bzrrcb,bzrrcb,adn1w9,adn1w9,117,0.9845947623252869
bzrrcb,bzrrcb,laiyxf,laiyxf,118,0.9946933388710022
bzrrcb,bzrrcb,galyr6,galyr6,119,0.9953572750091553
bzrrcb,bzrrcb,q9pqsc,q9pqsc,120,0.9953814744949341
bzrrcb,bzrrcb,fb23kd,fb23kd,121,0.9986667037010193
bzrrcb,bzrrcb,2m19e9,2m19e9,122,0.9989755153656006
bzrrcb,bzrrcb,oz0m41,oz0m41,123,0.9990348815917969
bzrrcb,bzrrcb,juz9af,juz9af,124,1.0023963451385498
bzrrcb,bzrrcb,9sen8g,9sen8g,125,1.00290846824646
bzrrcb,bzrrcb,s28c70,s28c70,126,1.0066840648651123
bzrrcb,bzrrcb,25ynt9,25ynt9,127,1.0070161819458008
bzrrcb,bzrrcb,lozef6,lozef6,128,1.010028600692749
bzrrcb,bzrrcb,qma812,qma812,129,1.0115299224853516
bzrrcb,bzrrcb,f74hqg,f74hqg,130,1.012359857559204
bzrrcb,bzrrcb,sg7er2,sg7er2,131,1.0129401683807373
bzrrcb,bzrrcb,z8z5nd,z8z5nd,132,1.013198971748352
bzrrcb,bzrrcb,lptit1,lptit1,133,1.0136380195617676
bzrrcb,bzrrcb,l58ew3,l58ew3,134,1.0175418853759766
bzrrcb,bzrrcb,xu1w2c,xu1w2c,135,1.0176717042922974
bzrrcb,bzrrcb,sbbxzg,sbbxzg,136,1.0185749530792236
bzrrcb,bzrrcb,54tb37,54tb37,137,1.019150972366333
bzrrcb,bzrrcb,bo9ct1,bo9ct1,138,1.0192581415176392
bzrrcb,bzrrcb,lletye,lletye,139,1.0232962369918823
bzrrcb,bzrrcb,z0khd6,z0khd6,140,1.0245980024337769
bzrrcb,bzrrcb,zphpp2,zphpp2,141,1.0247682332992554
bzrrcb,bzrrcb,i1rsoh,i1rsoh,142,1.0257033109664917
bzrrcb,bzrrcb,bhnvq6,bhnvq6,143,1.0283644199371338
bzrrcb,bzrrcb,0vsv36,0vsv36,144,1.0293394327163696
bzrrcb,bzrrcb,kfp7b8,kfp7b8,145,1.0294733047485352
bzrrcb,bzrrcb,dkr9la,dkr9la,146,1.0303151607513428
bzrrcb,bzrrcb,dyttp1,dyttp1,147,1.0306898355484009
bzrrcb,bzrrcb,1g1zt6,1g1zt6,148,1.0322192907333374
bzrrcb,bzrrcb,tvgkph,tvgkph,149,1.0346250534057617
bzrrcb,bzrrcb,i8sxka,i8sxka,150,1.0348409414291382
bzrrcb,bzrrcb,bp1br5,bp1br5,151,1.0350075960159302
bzrrcb,bzrrcb,8q5ypa,8q5ypa,152,1.0358966588974
bzrrcb,bzrrcb,wst9u2,wst9u2,153,1.036409616470337
bzrrcb,bzrrcb,qsb7h2,qsb7h2,154,1.0364649295806885
bzrrcb,bzrrcb,3q1qg4,3q1qg4,155,1.0405993461608887
bzrrcb,bzrrcb,kcgan1,kcgan1,156,1.042310357093811
bzrrcb,bzrrcb,mr8gde,mr8gde,157,1.0440571308135986
bzrrcb,bzrrcb,b3shr8,b3shr8,158,1.0450432300567627
bzrrcb,bzrrcb,4w8s1f,4w8s1f,159,1.0454221963882446
bzrrcb,bzrrcb,2f8nt3,2f8nt3,160,1.0487780570983887
bzrrcb,bzrrcb,1qo3p4,1qo3p4,161,1.0489346981048584
bzrrcb,bzrrcb,l4c4u0,l4c4u0,162,1.0504952669143677
bzrrcb,bzrrcb,fzpn5c,fzpn5c,163,1.0526202917099
bzrrcb,bzrrcb,bucrz0,bucrz0,164,1.0532033443450928
bzrrcb,bzrrcb,4ecpph,4ecpph,165,1.0543955564498901
bzrrcb,bzrrcb,uu64m1,uu64m1,166,1.0546795129776
bzrrcb,bzrrcb,xgkfg2,xgkfg2,167,1.0548903942108154
bzrrcb,bzrrcb,r3zoy3,r3zoy3,168,1.0560884475708008
bzrrcb,bzrrcb,mt8q19,mt8q19,169,1.0571215152740479
bzrrcb,bzrrcb,tmfhaf,tmfhaf,170,1.0576168298721313
bzrrcb,bzrrcb,283qff,283qff,171,1.0602506399154663
bzrrcb,bzrrcb,pasj9d,pasj9d,172,1.066736102104187
bzrrcb,bzrrcb,tsg3y1,tsg3y1,173,1.0670478343963623
bzrrcb,bzrrcb,gx16i7,gx16i7,174,1.0677568912506104
bzrrcb,bzrrcb,ywk5fd,ywk5fd,175,1.0686529874801636
bzrrcb,bzrrcb,jv45be,jv45be,176,1.0721886157989502
bzrrcb,bzrrcb,bkkl0c,bkkl0c,177,1.0734342336654663
bzrrcb,bzrrcb,yp698d,yp698d,178,1.0742599964141846
bzrrcb,bzrrcb,ne9zbe,ne9zbe,179,1.0750235319137573
bzrrcb,bzrrcb,hge2u2,hge2u2,180,1.0776861906051636
bzrrcb,bzrrcb,2fv2sd,2fv2sd,181,1.078629493713379
bzrrcb,bzrrcb,ncg9h2,ncg9h2,182,1.0798286199569702
bzrrcb,bzrrcb,u0cvy9,u0cvy9,183,1.0810519456863403
bzrrcb,bzrrcb,rlqyn4,rlqyn4,184,1.0823523998260498
bzrrcb,bzrrcb,u31kk9,u31kk9,185,1.0829766988754272
bzrrcb,bzrrcb,wupldg,wupldg,186,1.0841002464294434
bzrrcb,bzrrcb,mmzaec,mmzaec,187,1.0842443704605103
bzrrcb,bzrrcb,6b73hd,6b73hd,188,1.0847461223602295
bzrrcb,bzrrcb,5v145b,5v145b,189,1.0864527225494385
bzrrcb,bzrrcb,39k540,39k540,190,1.0901477336883545
bzrrcb,bzrrcb,wjqh5d,wjqh5d,191,1.0901939868927002
bzrrcb,bzrrcb,7bxc2e,7bxc2e,192,1.0905154943466187
bzrrcb,bzrrcb,tql03c,tql03c,193,1.0932527780532837
bzrrcb,bzrrcb,yzvnd4,yzvnd4,194,1.0950343608856201
bzrrcb,bzrrcb,veybp4,veybp4,195,1.101711392402649
bzrrcb,bzrrcb,eflvh7,eflvh7,196,1.1027811765670776
bzrrcb,bzrrcb,mp5t2d,mp5t2d,197,1.1043612957000732
bzrrcb,bzrrcb,tdrsi9,tdrsi9,198,1.1060503721237183
bzrrcb,bzrrcb,pk7p58,pk7p58,199,1.1109232902526855
bzrrcb,bzrrcb,svyrr0,svyrr0,200,1.1132640838623047
bzrrcb,bzrrcb,3sa3ah,3sa3ah,201,1.117047905921936
bzrrcb,bzrrcb,a1rs72,a1rs72,202,1.1295034885406494
bzrrcb,bzrrcb,c22iyc,c22iyc,203,1.1344842910766602
na66z1,na66z1,ax126d,ax126d,1,0.2818146347999573
na66z1,na66z1,40yjc4,40yjc4,2,0.34921208024024963
na66z1,na66z1,11jtv4,11jtv4,3,0.3687705099582672
na66z1,na66z1,bzrrcb,bzrrcb,4,0.4151807725429535
na66z1,na66z1,silzf0,silzf0,5,0.46899497509002686
na66z1,na66z1,6j6smg,6j6smg,6,0.8008456230163574
na66z1,na66z1,7apngc,7apngc,7,0.8059065341949463
na66z1,na66z1,magt44,magt44,8,0.8113688826560974
na66z1,na66z1,3wacgc,3wacgc,9,0.8132591843605042
na66z1,na66z1,38zz45,38zz45,10,0.8175888657569885
na66z1,na66z1,umbqqb,umbqqb,11,0.8251573443412781
na66z1,na66z1,ele7qd,ele7qd,12,0.8303322792053223
na66z1,na66z1,gd74b6,gd74b6,13,0.8370979428291321
na66z1,na66z1,jilxp3,jilxp3,14,0.8374701738357544
na66z1,na66z1,jybxe3,jybxe3,15,0.8392277359962463
na66z1,na66z1,mp36z7,mp36z7,16,0.8412755131721497
na66z1,na66z1,pv90nb,pv90nb,17,0.844036877155304
na66z1,na66z1,iplat0,iplat0,18,0.8444296717643738
na66z1,na66z1,8rqg81,8rqg81,19,0.8456525802612305
na66z1,na66z1,s8o6f6,s8o6f6,20,0.8457090258598328
na66z1,na66z1,55ffwb,55ffwb,21,0.8466459512710571
na66z1,na66z1,ab6z4c,ab6z4c,22,0.8510336875915527
na66z1,na66z1,jgwthh,jgwthh,23,0.8556750416755676
na66z1,na66z1,c1cvaf,c1cvaf,24,0.8584770560264587
na66z1,na66z1,b2cnae,b2cnae,25,0.8630003333091736
na66z1,na66z1,pkas6f,pkas6f,26,0.8641936779022217
na66z1,na66z1,ilgq44,ilgq44,27,0.8649375438690186
na66z1,na66z1,elcnk6,elcnk6,28,0.8650028109550476
na66z1,na66z1,qdapx4,qdapx4,29,0.8659760355949402
na66z1,na66z1,18vuoa,18vuoa,30,0.8689591884613037
na66z1,na66z1,4m9xdf,4m9xdf,31,0.8690316677093506
na66z1,na66z1,ccb5v8,ccb5v8,32,0.8706440925598145
na66z1,na66z1,nu639a,nu639a,33,0.8725051879882812
na66z1,na66z1,k492z8,k492z8,34,0.8729770183563232
na66z1,na66z1,jiq8kf,jiq8kf,35,0.8740814924240112
na66z1,na66z1,rquo14,rquo14,36,0.8751977682113647
na66z1,na66z1,ox0fic,ox0fic,37,0.8828125596046448
na66z1,na66z1,mjqrv3,mjqrv3,38,0.8847119808197021
na66z1,na66z1,kdxq7g,kdxq7g,39,0.8851625919342041
na66z1,na66z1,uv14j3,uv14j3,40,0.8858508467674255
na66z1,na66z1,0k9b61,0k9b61,41,0.8871710300445557
na66z1,na66z1,0hsu18,0hsu18,42,0.8882959485054016
na66z1,na66z1,c0c0f1,c0c0f1,43,0.88880455493927
na66z1,na66z1,n888te,n888te,44,0.889133870601654
na66z1,na66z1,da80r6,da80r6,45,0.8900608420372009
na66z1,na66z1,enbzv2,enbzv2,46,0.8903588056564331
na66z1,na66z1,sghqpc,sghqpc,47,0.8905555009841919
na66z1,na66z1,12u6g7,12u6g7,48,0.8929683566093445
na66z1,na66z1,mt0c58,mt0c58,49,0.8974806666374207
na66z1,na66z1,65zcle,65zcle,50,0.8978573083877563
na66z1,na66z1,n9dpga,n9dpga,51,0.8979767560958862
na66z1,na66z1,wnlyeb,wnlyeb,52,0.8984807729721069
na66z1,na66z1,12isy9,12isy9,53,0.8996108174324036
na66z1,na66z1,773yqc,773yqc,54,0.9018567204475403
na66z1,na66z1,ry3kpf,ry3kpf,55,0.9032769203186035
na66z1,na66z1,w6rik0,w6rik0,56,0.9033703207969666
na66z1,na66z1,h106l5,h106l5,57,0.9061056971549988
na66z1,na66z1,lb8oq4,lb8oq4,58,0.909075915813446
na66z1,na66z1,z73l2a,z73l2a,59,0.9126115441322327
na66z1,na66z1,n1exr3,n1exr3,60,0.9144754409790039
na66z1,na66z1,05gks1,05gks1,61,0.9160095453262329
na66z1,na66z1,09aux4,09aux4,62,0.9165748357772827
na66z1,na66z1,lx4sqg,lx4sqg,63,0.9173704385757446
na66z1,na66z1,a6ggjb,a6ggjb,64,0.9200407266616821
na66z1,na66z1,tgado9,tgado9,65,0.9201077222824097
na66z1,na66z1,ucbf24,ucbf24,66,0.9207499623298645
na66z1,na66z1,4r1cj2,4r1cj2,67,0.9209567904472351
na66z1,na66z1,xt44yc,xt44yc,68,0.9281238913536072
na66z1,na66z1,vis5r4,vis5r4,69,0.9298645853996277
na66z1,na66z1,r9unl5,r9unl5,70,0.9305574893951416
na66z1,na66z1,b8kvq3,b8kvq3,71,0.9316440224647522
na66z1,na66z1,wqykfg,wqykfg,72,0.9347651600837708
na66z1,na66z1,gzkks4,gzkks4,73,0.9347666501998901
na66z1,na66z1,t9dx7c,t9dx7c,74,0.9361429810523987
na66z1,na66z1,k398h6,k398h6,75,0.9376929998397827
na66z1,na66z1,wngi78,wngi78,76,0.9380359053611755
na66z1,na66z1,0t2x07,0t2x07,77,0.938734769821167
na66z1,na66z1,a8w9ib,a8w9ib,78,0.9397426843643188
na66z1,na66z1,k18xw3,k18xw3,79,0.9409521222114563
na66z1,na66z1,yteg47,yteg47,80,0.9442042112350464
na66z1,na66z1,7pjgw2,7pjgw2,81,0.9447247982025146
na66z1,na66z1,r4r1j0,r4r1j0,82,0.9462698101997375
na66z1,na66z1,46pyg0,46pyg0,83,0.9470797181129456
na66z1,na66z1,9sen8g,9sen8g,84,0.9497053027153015
na66z1,na66z1,djwkkh,djwkkh,85,0.9537389278411865
na66z1,na66z1,hjskq6,hjskq6,86,0.9554226398468018
na66z1,na66z1,wrjeta,wrjeta,87,0.9561417698860168
na66z1,na66z1,zendab,zendab,88,0.9569733738899231
na66z1,na66z1,aoy4db,aoy4db,89,0.9726874828338623
na66z1,na66z1,bwiv5b,bwiv5b,90,0.9753398895263672
na66z1,na66z1,w4le13,w4le13,91,0.9831011295318604
na66z1,na66z1,ixawn1,ixawn1,92,0.9846861958503723
na66z1,na66z1,k7tkj1,k7tkj1,93,0.9896000027656555
na66z1,na66z1,m44qh7,m44qh7,94,0.9919561147689819
na66z1,na66z1,lm2no9,lm2no9,95,0.9919622540473938
na66z1,na66z1,e8g7w3,e8g7w3,96,0.9943287372589111
na66z1,na66z1,adn1w9,adn1w9,97,0.997394323348999
na66z1,na66z1,l58ew3,l58ew3,98,0.9998744130134583
na66z1,na66z1,85ows9,85ows9,99,1.0000522136688232
na66z1,na66z1,i3e6z5,i3e6z5,100,1.000580072402954
na66z1,na66z1,oflzp6,oflzp6,101,1.0006866455078125
na66z1,na66z1,13ji16,13ji16,102,1.00250244140625
na66z1,na66z1,lptit1,lptit1,103,1.0030584335327148
na66z1,na66z1,oi7f75,oi7f75,104,1.005393147468567
na66z1,na66z1,mnxmx4,mnxmx4,105,1.0061520338058472
na66z1,na66z1,ohx7qe,ohx7qe,106,1.0071771144866943
na66z1,na66z1,ta9n91,ta9n91,107,1.0082908868789673
na66z1,na66z1,e4opda,e4opda,108,1.0091111660003662
na66z1,na66z1,lletye,lletye,109,1.011629581451416
na66z1,na66z1,galyr6,galyr6,110,1.0121517181396484
na66z1,na66z1,hczvl7,hczvl7,111,1.0148253440856934
na66z1,na66z1,gnf1da,gnf1da,112,1.018218755722046
na66z1,na66z1,z8z5nd,z8z5nd,113,1.019848108291626
na66z1,na66z1,qsb7h2,qsb7h2,114,1.020161509513855
na66z1,na66z1,oz0m41,oz0m41,115,1.0204850435256958
na66z1,na66z1,bp1br5,bp1br5,116,1.0208996534347534
na66z1,na66z1,ebide1,ebide1,117,1.0228441953659058
na66z1,na66z1,4dex9b,4dex9b,118,1.023730993270874
na66z1,na66z1,2m19e9,2m19e9,119,1.024039387702942
na66z1,na66z1,zphpp2,zphpp2,120,1.0242570638656616
na66z1,na66z1,sbbxzg,sbbxzg,121,1.0249452590942383
na66z1,na66z1,dkr9la,dkr9la,122,1.0253745317459106
na66z1,na66z1,fb23kd,fb23kd,123,1.0259917974472046
na66z1,na66z1,6emeza,6emeza,124,1.0318313837051392
na66z1,na66z1,laiyxf,laiyxf,125,1.0320497751235962
na66z1,na66z1,4smcuf,4smcuf,126,1.032166600227356
na66z1,na66z1,6plhha,6plhha,127,1.0329804420471191
na66z1,na66z1,sg7er2,sg7er2,128,1.0331043004989624
na66z1,na66z1,ay2ic4,ay2ic4,129,1.0334352254867554
na66z1,na66z1,uses8h,uses8h,130,1.0335103273391724
na66z1,na66z1,zqs1qf,zqs1qf,131,1.0361180305480957
na66z1,na66z1,bucrz0,bucrz0,132,1.036658525466919
na66z1,na66z1,r3zoy3,r3zoy3,133,1.0387755632400513
na66z1,na66z1,wst9u2,wst9u2,134,1.0409682989120483
na66z1,na66z1,54tb37,54tb37,135,1.0429452657699585
na66z1,na66z1,s28c70,s28c70,136,1.043033480644226
na66z1,na66z1,9apgh9,9apgh9,137,1.0437043905258179
na66z1,na66z1,fzpn5c,fzpn5c,138,1.0449074506759644
na66z1,na66z1,g3gbk0,g3gbk0,139,1.044935703277588
na66z1,na66z1,lozef6,lozef6,140,1.045615792274475
na66z1,na66z1,bo9ct1,bo9ct1,141,1.0489593744277954
na66z1,na66z1,ncg9h2,ncg9h2,142,1.048965573310852
na66z1,na66z1,mr8gde,mr8gde,143,1.0494771003723145
na66z1,na66z1,q9pqsc,q9pqsc,144,1.0537607669830322
na66z1,na66z1,25ynt9,25ynt9,145,1.0542865991592407
na66z1,na66z1,yp698d,yp698d,146,1.0560320615768433
na66z1,na66z1,pasj9d,pasj9d,147,1.0561351776123047
na66z1,na66z1,juz9af,juz9af,148,1.0566096305847168
na66z1,na66z1,bkkl0c,bkkl0c,149,1.0581951141357422
na66z1,na66z1,tvgkph,tvgkph,150,1.05864679813385
na66z1,na66z1,1g1zt6,1g1zt6,151,1.0610265731811523
na66z1,na66z1,qma812,qma812,152,1.061712622642517
na66z1,na66z1,f74hqg,f74hqg,153,1.0630781650543213
na66z1,na66z1,u31kk9,u31kk9,154,1.0638517141342163
na66z1,na66z1,kfp7b8,kfp7b8,155,1.0645160675048828
na66z1,na66z1,wjqh5d,wjqh5d,156,1.066104769706726
na66z1,na66z1,283qff,283qff,157,1.066143274307251
na66z1,na66z1,2fv2sd,2fv2sd,158,1.0683180093765259
na66z1,na66z1,i1rsoh,i1rsoh,159,1.070200800895691
na66z1,na66z1,u0cvy9,u0cvy9,160,1.0709260702133179
na66z1,na66z1,yzvnd4,yzvnd4,161,1.070991039276123
na66z1,na66z1,tsg3y1,tsg3y1,162,1.0730886459350586
na66z1,na66z1,xu1w2c,xu1w2c,163,1.0736044645309448
na66z1,na66z1,0vsv36,0vsv36,164,1.0751041173934937
na66z1,na66z1,l4c4u0,l4c4u0,165,1.0752806663513184
na66z1,na66z1,veybp4,veybp4,166,1.07561194896698
na66z1,na66z1,rlqyn4,rlqyn4,167,1.0764333009719849
na66z1,na66z1,z0khd6,z0khd6,168,1.0779176950454712
na66z1,na66z1,mt8q19,mt8q19,169,1.0784984827041626
na66z1,na66z1,b3shr8,b3shr8,170,1.0789847373962402
na66z1,na66z1,ne9zbe,ne9zbe,171,1.0790138244628906
na66z1,na66z1,2f8nt3,2f8nt3,172,1.0790727138519287
na66z1,na66z1,i8sxka,i8sxka,173,1.0807689428329468
na66z1,na66z1,7bxc2e,7bxc2e,174,1.0811866521835327
na66z1,na66z1,xgkfg2,xgkfg2,175,1.0823780298233032
na66z1,na66z1,tmfhaf,tmfhaf,176,1.0825653076171875
na66z1,na66z1,jv45be,jv45be,177,1.0845235586166382
na66z1,na66z1,4ecpph,4ecpph,178,1.0846425294876099
na66z1,na66z1,bhnvq6,bhnvq6,179,1.0846657752990723
na66z1,na66z1,8q5ypa,8q5ypa,180,1.0863182544708252
na66z1,na66z1,dyttp1,dyttp1,181,1.086690902709961
na66z1,na66z1,mp5t2d,mp5t2d,182,1.087119698524475
na66z1,na66z1,uu64m1,uu64m1,183,1.0883762836456299
na66z1,na66z1,hge2u2,hge2u2,184,1.0884820222854614
na66z1,na66z1,gx16i7,gx16i7,185,1.0891305208206177
na66z1,na66z1,ywk5fd,ywk5fd,186,1.0900545120239258
na66z1,na66z1,kcgan1,kcgan1,187,1.0905054807662964
na66z1,na66z1,1qo3p4,1qo3p4,188,1.0923186540603638
na66z1,na66z1,3q1qg4,3q1qg4,189,1.0932697057724
na66z1,na66z1,wupldg,wupldg,190,1.093503475189209
na66z1,na66z1,5v145b,5v145b,191,1.0973433256149292
na66z1,na66z1,mmzaec,mmzaec,192,1.0984688997268677
na66z1,na66z1,4w8s1f,4w8s1f,193,1.0995980501174927
na66z1,na66z1,6b73hd,6b73hd,194,1.1002182960510254
na66z1,na66z1,tql03c,tql03c,195,1.1029560565948486
