query_gallery_id,query_path,gallery_id,gallery_path,rank,distance
bzrrcb,bzrrcb,c22iyc,c22iyc,41,0.303655
bzrrcb,bzrrcb,tdrsi9,tdrsi9,42,0.306061
bzrrcb,bzrrcb,12u6g7,12u6g7,43,0.311358
bzrrcb,bzrrcb,lptit1,lptit1,44,0.311674
bzrrcb,bzrrcb,galyr6,galyr6,45,0.311969
bzrrcb,bzrrcb,yp698d,yp698d,46,0.317861
bzrrcb,bzrrcb,t9dx7c,t9dx7c,47,0.319383
bzrrcb,bzrrcb,rquo14,rquo14,48,0.323656
bzrrcb,bzrrcb,hge2u2,hge2u2,49,0.325045
bzrrcb,bzrrcb,vis5r4,vis5r4,50,0.329232
bzrrcb,bzrrcb,gnf1da,gnf1da,51,0.330127
bzrrcb,bzrrcb,svyrr0,svyrr0,52,0.333813
bzrrcb,bzrrcb,40yjc4,40yjc4,53,0.334036
bzrrcb,bzrrcb,ele7qd,ele7qd,54,0.336396
bzrrcb,bzrrcb,05gks1,05gks1,55,0.338072
bzrrcb,bzrrcb,umbqqb,umbqqb,56,0.340338
bzrrcb,bzrrcb,pv90nb,pv90nb,57,0.340766
bzrrcb,bzrrcb,tgado9,tgado9,58,0.341199
bzrrcb,bzrrcb,k398h6,k398h6,59,0.344255
bzrrcb,bzrrcb,w6rik0,w6rik0,60,0.344862
bzrrcb,bzrrcb,da80r6,da80r6,61,0.348188
bzrrcb,bzrrcb,ccb5v8,ccb5v8,62,0.351259
bzrrcb,bzrrcb,a6ggjb,a6ggjb,63,0.351460
bzrrcb,bzrrcb,mmzaec,mmzaec,64,0.352838
bzrrcb,bzrrcb,hjskq6,hjskq6,65,0.353195
bzrrcb,bzrrcb,ry3kpf,ry3kpf,66,0.360352
bzrrcb,bzrrcb,magt44,magt44,67,0.361531
bzrrcb,bzrrcb,enbzv2,enbzv2,68,0.362176
bzrrcb,bzrrcb,uv14j3,uv14j3,69,0.365221
bzrrcb,bzrrcb,38zz45,38zz45,70,0.368990
bzrrcb,bzrrcb,ilgq44,ilgq44,71,0.372135
bzrrcb,bzrrcb,aoy4db,aoy4db,72,0.373391
bzrrcb,bzrrcb,z0khd6,z0khd6,73,0.375180
bzrrcb,bzrrcb,zqs1qf,zqs1qf,74,0.375777
bzrrcb,bzrrcb,12isy9,12isy9,75,0.379699
bzrrcb,bzrrcb,54tb37,54tb37,76,0.380704
bzrrcb,bzrrcb,09aux4,09aux4,77,0.380857
bzrrcb,bzrrcb,46pyg0,46pyg0,78,0.381917
bzrrcb,bzrrcb,c1cvaf,c1cvaf,79,0.384438
bzrrcb,bzrrcb,9sen8g,9sen8g,80,0.386115
bzrrcb,bzrrcb,c0c0f1,c0c0f1,81,0.387968
bzrrcb,bzrrcb,8q5ypa,8q5ypa,82,0.388196
bzrrcb,bzrrcb,r9unl5,r9unl5,83,0.388600
bzrrcb,bzrrcb,bucrz0,bucrz0,84,0.388620
bzrrcb,bzrrcb,mp36z7,mp36z7,85,0.389488
bzrrcb,bzrrcb,bwiv5b,bwiv5b,86,0.392868
bzrrcb,bzrrcb,39k540,39k540,87,0.393010
bzrrcb,bzrrcb,ne9zbe,ne9zbe,88,0.393584
bzrrcb,bzrrcb,a1rs72,a1rs72,89,0.398901
bzrrcb,bzrrcb,0t2x07,0t2x07,90,0.400242
bzrrcb,bzrrcb,laiyxf,laiyxf,91,0.403753
bzrrcb,bzrrcb,0vsv36,0vsv36,92,0.404152
bzrrcb,bzrrcb,tsg3y1,tsg3y1,93,0.404323
bzrrcb,bzrrcb,e4opda,e4opda,94,0.404504
bzrrcb,bzrrcb,3wacgc,3wacgc,95,0.405408
bzrrcb,bzrrcb,pkas6f,pkas6f,96,0.406076
bzrrcb,bzrrcb,m44qh7,m44qh7,97,0.406170
bzrrcb,bzrrcb,qdapx4,qdapx4,98,0.408291
bzrrcb,bzrrcb,1g1zt6,1g1zt6,99,0.410131
bzrrcb,bzrrcb,5v145b,5v145b,100,0.412865
bzrrcb,bzrrcb,kfp7b8,kfp7b8,101,0.413659
bzrrcb,bzrrcb,hczvl7,hczvl7,102,0.415851
bzrrcb,bzrrcb,ta9n91,ta9n91,103,0.417466
bzrrcb,bzrrcb,e8g7w3,e8g7w3,104,0.418409
bzrrcb,bzrrcb,lm2no9,lm2no9,105,0.418728
bzrrcb,bzrrcb,yteg47,yteg47,106,0.419405
bzrrcb,bzrrcb,a8w9ib,a8w9ib,107,0.421658
bzrrcb,bzrrcb,wupldg,wupldg,108,0.422093
bzrrcb,bzrrcb,kdxq7g,kdxq7g,109,0.422469
bzrrcb,bzrrcb,oz0m41,oz0m41,110,0.422624
bzrrcb,bzrrcb,mt0c58,mt0c58,111,0.429638
bzrrcb,bzrrcb,n1exr3,n1exr3,112,0.430351
bzrrcb,bzrrcb,0k9b61,0k9b61,113,0.430808
bzrrcb,bzrrcb,r4r1j0,r4r1j0,114,0.431612
bzrrcb,bzrrcb,rlqyn4,rlqyn4,115,0.434468
bzrrcb,bzrrcb,silzf0,silzf0,116,0.435676
bzrrcb,bzrrcb,ucbf24,ucbf24,117,0.437420
bzrrcb,bzrrcb,7bxc2e,7bxc2e,118,0.441645
bzrrcb,bzrrcb,7pjgw2,7pjgw2,119,0.446075
bzrrcb,bzrrcb,65zcle,65zcle,120,0.446234
bzrrcb,bzrrcb,eflvh7,eflvh7,121,0.447396
bzrrcb,bzrrcb,2m19e9,2m19e9,122,0.447521
bzrrcb,bzrrcb,b8kvq3,b8kvq3,123,0.453720
bzrrcb,bzrrcb,0hsu18,0hsu18,124,0.458715
bzrrcb,bzrrcb,bhnvq6,bhnvq6,125,0.460201
bzrrcb,bzrrcb,jgwthh,jgwthh,126,0.465968
bzrrcb,bzrrcb,ncg9h2,ncg9h2,127,0.466432
bzrrcb,bzrrcb,dyttp1,dyttp1,128,0.466730
bzrrcb,bzrrcb,18vuoa,18vuoa,129,0.467312
bzrrcb,bzrrcb,4smcuf,4smcuf,130,0.467803
bzrrcb,bzrrcb,n9dpga,n9dpga,131,0.468562
bzrrcb,bzrrcb,wqykfg,wqykfg,132,0.470277
bzrrcb,bzrrcb,4w8s1f,4w8s1f,133,0.470854
bzrrcb,bzrrcb,u31kk9,u31kk9,134,0.477613
bzrrcb,bzrrcb,6j6smg,6j6smg,135,0.479713
bzrrcb,bzrrcb,zendab,zendab,136,0.479992
bzrrcb,bzrrcb,oi7f75,oi7f75,137,0.481299
bzrrcb,bzrrcb,g3gbk0,g3gbk0,138,0.483357
bzrrcb,bzrrcb,6plhha,6plhha,139,0.483759
bzrrcb,bzrrcb,9apgh9,9apgh9,140,0.484860
bzrrcb,bzrrcb,xt44yc,xt44yc,141,0.488354
bzrrcb,bzrrcb,wnlyeb,wnlyeb,142,0.489395
bzrrcb,bzrrcb,ab6z4c,ab6z4c,143,0.494115
bzrrcb,bzrrcb,25ynt9,25ynt9,144,0.494258
bzrrcb,bzrrcb,h106l5,h106l5,145,0.496645
bzrrcb,bzrrcb,n888te,n888te,146,0.499320
bzrrcb,bzrrcb,kcgan1,kcgan1,147,0.499485
bzrrcb,bzrrcb,gd74b6,gd74b6,148,0.502590
bzrrcb,bzrrcb,4m9xdf,4m9xdf,149,0.507293
bzrrcb,bzrrcb,zphpp2,zphpp2,150,0.507836
bzrrcb,bzrrcb,elcnk6,elcnk6,151,0.509408
bzrrcb,bzrrcb,yzvnd4,yzvnd4,152,0.509946
bzrrcb,bzrrcb,tmfhaf,tmfhaf,153,0.512376
bzrrcb,bzrrcb,iplat0,iplat0,154,0.513873
bzrrcb,bzrrcb,ay2ic4,ay2ic4,155,0.516997
bzrrcb,bzrrcb,1qo3p4,1qo3p4,156,0.517844
bzrrcb,bzrrcb,k7tkj1,k7tkj1,157,0.526862
bzrrcb,bzrrcb,773yqc,773yqc,158,0.528323
bzrrcb,bzrrcb,s8o6f6,s8o6f6,159,0.528619
bzrrcb,bzrrcb,13ji16,13ji16,160,0.528732
bzrrcb,bzrrcb,mr8gde,mr8gde,161,0.529144
bzrrcb,bzrrcb,lozef6,lozef6,162,0.533159
bzrrcb,bzrrcb,dkr9la,dkr9la,163,0.533929
bzrrcb,bzrrcb,nu639a,nu639a,164,0.534597
bzrrcb,bzrrcb,jybxe3,jybxe3,165,0.541182
bzrrcb,bzrrcb,mnxmx4,mnxmx4,166,0.548759
bzrrcb,bzrrcb,tvgkph,tvgkph,167,0.552904
bzrrcb,bzrrcb,q9pqsc,q9pqsc,168,0.558861
bzrrcb,bzrrcb,jilxp3,jilxp3,169,0.563848
bzrrcb,bzrrcb,4ecpph,4ecpph,170,0.564762
bzrrcb,bzrrcb,z73l2a,z73l2a,171,0.566838
bzrrcb,bzrrcb,xu1w2c,xu1w2c,172,0.570317
bzrrcb,bzrrcb,wrjeta,wrjeta,173,0.572752
bzrrcb,bzrrcb,w4le13,w4le13,174,0.577999
bzrrcb,bzrrcb,uses8h,uses8h,175,0.579871
bzrrcb,bzrrcb,i3e6z5,i3e6z5,176,0.581629
bzrrcb,bzrrcb,veybp4,veybp4,177,0.587375
bzrrcb,bzrrcb,qma812,qma812,178,0.589299
bzrrcb,bzrrcb,ixawn1,ixawn1,179,0.592037
bzrrcb,bzrrcb,juz9af,juz9af,180,0.592325
bzrrcb,bzrrcb,tql03c,tql03c,181,0.592992
bzrrcb,bzrrcb,fb23kd,fb23kd,182,0.595758
bzrrcb,bzrrcb,4dex9b,4dex9b,183,0.599464
bzrrcb,bzrrcb,ox0fic,ox0fic,184,0.602733
bzrrcb,bzrrcb,sbbxzg,sbbxzg,185,0.612606
bzrrcb,bzrrcb,jiq8kf,jiq8kf,186,0.615048
bzrrcb,bzrrcb,f74hqg,f74hqg,187,0.615784
bzrrcb,bzrrcb,lx4sqg,lx4sqg,188,0.615930
bzrrcb,bzrrcb,l4c4u0,l4c4u0,189,0.616954
bzrrcb,bzrrcb,xgkfg2,xgkfg2,190,0.619163
bzrrcb,bzrrcb,bo9ct1,bo9ct1,191,0.627038
bzrrcb,bzrrcb,8rqg81,8rqg81,192,0.630344
bzrrcb,bzrrcb,7apngc,7apngc,193,0.640620
bzrrcb,bzrrcb,s28c70,s28c70,194,0.648842
bzrrcb,bzrrcb,lb8oq4,lb8oq4,195,0.664549
bzrrcb,bzrrcb,wst9u2,wst9u2,196,0.665291
bzrrcb,bzrrcb,uu64m1,uu64m1,197,0.673644
bzrrcb,bzrrcb,55ffwb,55ffwb,198,0.690628
bzrrcb,bzrrcb,2f8nt3,2f8nt3,199,0.691008
bzrrcb,bzrrcb,ywk5fd,ywk5fd,200,0.715607
bzrrcb,bzrrcb,mt8q19,mt8q19,201,0.757593
bzrrcb,bzrrcb,sg7er2,sg7er2,202,0.761801
bzrrcb,bzrrcb,b3shr8,b3shr8,203,0.772126
na66z1,na66z1,bzrrcb,bzrrcb,1,0.136437
na66z1,na66z1,11jtv4,11jtv4,2,0.217881
na66z1,na66z1,r3zoy3,r3zoy3,3,0.224179
na66z1,na66z1,3sa3ah,3sa3ah,4,0.232164
na66z1,na66z1,qsb7h2,qsb7h2,5,0.239315
na66z1,na66z1,pk7p58,pk7p58,6,0.239994
na66z1,na66z1,adn1w9,adn1w9,7,0.257957
na66z1,na66z1,283qff,283qff,8,0.260694
na66z1,na66z1,6b73hd,6b73hd,9,0.261052
na66z1,na66z1,svyrr0,svyrr0,10,0.269277
na66z1,na66z1,bucrz0,bucrz0,11,0.269843
na66z1,na66z1,lletye,lletye,12,0.271034
na66z1,na66z1,i8sxka,i8sxka,13,0.273923
na66z1,na66z1,ele7qd,ele7qd,14,0.274321
na66z1,na66z1,6emeza,6emeza,15,0.276285
na66z1,na66z1,l58ew3,l58ew3,16,0.280164
na66z1,na66z1,wjqh5d,wjqh5d,17,0.281633
na66z1,na66z1,2fv2sd,2fv2sd,18,0.284645
na66z1,na66z1,bp1br5,bp1br5,19,0.286876
na66z1,na66z1,sghqpc,sghqpc,20,0.287074
na66z1,na66z1,z8z5nd,z8z5nd,21,0.288575
na66z1,na66z1,rquo14,rquo14,22,0.291436
na66z1,na66z1,3q1qg4,3q1qg4,23,0.293341
na66z1,na66z1,bkkl0c,bkkl0c,24,0.293498
na66z1,na66z1,yp698d,yp698d,25,0.299745
na66z1,na66z1,tsg3y1,tsg3y1,26,0.302058
na66z1,na66z1,djwkkh,djwkkh,27,0.302957
na66z1,na66z1,wngi78,wngi78,28,0.304147
na66z1,na66z1,wupldg,wupldg,29,0.313393
na66z1,na66z1,mjqrv3,mjqrv3,30,0.315771
na66z1,na66z1,b2cnae,b2cnae,31,0.320542
na66z1,na66z1,da80r6,da80r6,32,0.323400
na66z1,na66z1,mmzaec,mmzaec,33,0.323759
na66z1,na66z1,oflzp6,oflzp6,34,0.326769
na66z1,na66z1,k492z8,k492z8,35,0.332418
na66z1,na66z1,gx16i7,gx16i7,36,0.333515
na66z1,na66z1,fzpn5c,fzpn5c,37,0.334466
na66z1,na66z1,40yjc4,40yjc4,38,0.338967
na66z1,na66z1,galyr6,galyr6,39,0.343027
na66z1,na66z1,18vuoa,18vuoa,40,0.343574
na66z1,na66z1,ne9zbe,ne9zbe,41,0.344901
na66z1,na66z1,ncg9h2,ncg9h2,42,0.345574
na66z1,na66z1,ebide1,ebide1,43,0.349277
na66z1,na66z1,c22iyc,c22iyc,44,0.353191
na66z1,na66z1,bhnvq6,bhnvq6,45,0.353601
na66z1,na66z1,jv45be,jv45be,46,0.358295
na66z1,na66z1,85ows9,85ows9,47,0.363712
na66z1,na66z1,i1rsoh,i1rsoh,48,0.364774
na66z1,na66z1,z0khd6,z0khd6,49,0.367978
na66z1,na66z1,pasj9d,pasj9d,50,0.369331
na66z1,na66z1,5v145b,5v145b,51,0.370184
na66z1,na66z1,zphpp2,zphpp2,52,0.371771
na66z1,na66z1,4r1cj2,4r1cj2,53,0.374148
na66z1,na66z1,eflvh7,eflvh7,54,0.379049
na66z1,na66z1,mp5t2d,mp5t2d,55,0.379631
na66z1,na66z1,zqs1qf,zqs1qf,56,0.379761
na66z1,na66z1,pv90nb,pv90nb,57,0.384851
na66z1,na66z1,09aux4,09aux4,58,0.387283
na66z1,na66z1,ax126d,ax126d,59,0.390017
na66z1,na66z1,vis5r4,vis5r4,60,0.390809
na66z1,na66z1,k18xw3,k18xw3,61,0.393443
na66z1,na66z1,dyttp1,dyttp1,62,0.395043
na66z1,na66z1,gzkks4,gzkks4,63,0.398887
na66z1,na66z1,oz0m41,oz0m41,64,0.399897
na66z1,na66z1,1g1zt6,1g1zt6,65,0.400180
na66z1,na66z1,1qo3p4,1qo3p4,66,0.404093
na66z1,na66z1,a6ggjb,a6ggjb,67,0.408443
na66z1,na66z1,4m9xdf,4m9xdf,68,0.409228
na66z1,na66z1,yteg47,yteg47,69,0.409724
na66z1,na66z1,ccb5v8,ccb5v8,70,0.413672
na66z1,na66z1,magt44,magt44,71,0.416268
na66z1,na66z1,wqykfg,wqykfg,72,0.416688
na66z1,na66z1,tgado9,tgado9,73,0.420552
na66z1,na66z1,uv14j3,uv14j3,74,0.421021
na66z1,na66z1,6plhha,6plhha,75,0.421512
na66z1,na66z1,enbzv2,enbzv2,76,0.421950
na66z1,na66z1,4smcuf,4smcuf,77,0.422627
na66z1,na66z1,65zcle,65zcle,78,0.423853
na66z1,na66z1,0k9b61,0k9b61,79,0.423990
na66z1,na66z1,u0cvy9,u0cvy9,80,0.424066
na66z1,na66z1,ilgq44,ilgq44,81,0.426454
na66z1,na66z1,mr8gde,mr8gde,82,0.430486
na66z1,na66z1,hczvl7,hczvl7,83,0.432138
na66z1,na66z1,lptit1,lptit1,84,0.432627
na66z1,na66z1,r9unl5,r9unl5,85,0.432920
na66z1,na66z1,2m19e9,2m19e9,86,0.435296
na66z1,na66z1,ohx7qe,ohx7qe,87,0.435971
na66z1,na66z1,t9dx7c,t9dx7c,88,0.438117
na66z1,na66z1,lm2no9,lm2no9,89,0.440266
na66z1,na66z1,12u6g7,12u6g7,90,0.441003
na66z1,na66z1,kcgan1,kcgan1,91,0.442621
na66z1,na66z1,hge2u2,hge2u2,92,0.443316
na66z1,na66z1,3wacgc,3wacgc,93,0.445273
na66z1,na66z1,0t2x07,0t2x07,94,0.446810
na66z1,na66z1,54tb37,54tb37,95,0.448331
na66z1,na66z1,46pyg0,46pyg0,96,0.448406
na66z1,na66z1,gnf1da,gnf1da,97,0.449125
na66z1,na66z1,05gks1,05gks1,98,0.449165
na66z1,na66z1,39k540,39k540,99,0.453896
na66z1,na66z1,13ji16,13ji16,100,0.454595
na66z1,na66z1,aoy4db,aoy4db,101,0.456487
na66z1,na66z1,ta9n91,ta9n91,102,0.458641
na66z1,na66z1,0vsv36,0vsv36,103,0.459222
na66z1,na66z1,tdrsi9,tdrsi9,104,0.460792
na66z1,na66z1,dkr9la,dkr9la,105,0.462954
na66z1,na66z1,12isy9,12isy9,106,0.463938
na66z1,na66z1,umbqqb,umbqqb,107,0.466702
na66z1,na66z1,8q5ypa,8q5ypa,108,0.468874
na66z1,na66z1,38zz45,38zz45,109,0.471286
na66z1,na66z1,mp36z7,mp36z7,110,0.471287
na66z1,na66z1,a1rs72,a1rs72,111,0.473826
na66z1,na66z1,mnxmx4,mnxmx4,112,0.474641
na66z1,na66z1,e8g7w3,e8g7w3,113,0.477302
na66z1,na66z1,ry3kpf,ry3kpf,114,0.480155
na66z1,na66z1,7bxc2e,7bxc2e,115,0.481516
na66z1,na66z1,k398h6,k398h6,116,0.484973
na66z1,na66z1,hjskq6,hjskq6,117,0.486308
na66z1,na66z1,e4opda,e4opda,118,0.487826
na66z1,na66z1,ucbf24,ucbf24,119,0.491077
na66z1,na66z1,kfp7b8,kfp7b8,120,0.491995
na66z1,na66z1,bwiv5b,bwiv5b,121,0.492666
na66z1,na66z1,9sen8g,9sen8g,122,0.493029
na66z1,na66z1,rlqyn4,rlqyn4,123,0.493209
na66z1,na66z1,mt0c58,mt0c58,124,0.495202
na66z1,na66z1,c0c0f1,c0c0f1,125,0.495897
na66z1,na66z1,a8w9ib,a8w9ib,126,0.496414
na66z1,na66z1,jgwthh,jgwthh,127,0.497371
na66z1,na66z1,oi7f75,oi7f75,128,0.497383
na66z1,na66z1,m44qh7,m44qh7,129,0.499036
na66z1,na66z1,w6rik0,w6rik0,130,0.500025
na66z1,na66z1,q9pqsc,q9pqsc,131,0.506179
na66z1,na66z1,n9dpga,n9dpga,132,0.506285
na66z1,na66z1,pkas6f,pkas6f,133,0.514589
na66z1,na66z1,qdapx4,qdapx4,134,0.516534
na66z1,na66z1,7pjgw2,7pjgw2,135,0.519788
na66z1,na66z1,uses8h,uses8h,136,0.521152
na66z1,na66z1,ixawn1,ixawn1,137,0.521533
na66z1,na66z1,0hsu18,0hsu18,138,0.526417
na66z1,na66z1,i3e6z5,i3e6z5,139,0.531510
na66z1,na66z1,wst9u2,wst9u2,140,0.531600
na66z1,na66z1,silzf0,silzf0,141,0.534831
na66z1,na66z1,veybp4,veybp4,142,0.535441
na66z1,na66z1,laiyxf,laiyxf,143,0.538564
na66z1,na66z1,c1cvaf,c1cvaf,144,0.540036
na66z1,na66z1,ab6z4c,ab6z4c,145,0.544111
na66z1,na66z1,u31kk9,u31kk9,146,0.545694
na66z1,na66z1,n1exr3,n1exr3,147,0.549657
na66z1,na66z1,r4r1j0,r4r1j0,148,0.550008
na66z1,na66z1,bo9ct1,bo9ct1,149,0.552795
na66z1,na66z1,9apgh9,9apgh9,150,0.557279
na66z1,na66z1,wnlyeb,wnlyeb,151,0.560782
na66z1,na66z1,juz9af,juz9af,152,0.561711
na66z1,na66z1,g3gbk0,g3gbk0,153,0.564709
na66z1,na66z1,4dex9b,4dex9b,154,0.568708
na66z1,na66z1,tvgkph,tvgkph,155,0.569264
na66z1,na66z1,qma812,qma812,156,0.572759
na66z1,na66z1,n888te,n888te,157,0.573743
na66z1,na66z1,tmfhaf,tmfhaf,158,0.574728
na66z1,na66z1,25ynt9,25ynt9,159,0.575247
na66z1,na66z1,yzvnd4,yzvnd4,160,0.575751
na66z1,na66z1,f74hqg,f74hqg,161,0.578080
na66z1,na66z1,lb8oq4,lb8oq4,162,0.579517
na66z1,na66z1,lozef6,lozef6,163,0.583416
na66z1,na66z1,elcnk6,elcnk6,164,0.600368
na66z1,na66z1,kdxq7g,kdxq7g,165,0.601026
na66z1,na66z1,wrjeta,wrjeta,166,0.601284
na66z1,na66z1,gd74b6,gd74b6,167,0.602718
na66z1,na66z1,b8kvq3,b8kvq3,168,0.603977
na66z1,na66z1,fb23kd,fb23kd,169,0.603997
na66z1,na66z1,4w8s1f,4w8s1f,170,0.608974
na66z1,na66z1,6j6smg,6j6smg,171,0.611281
na66z1,na66z1,2f8nt3,2f8nt3,172,0.612394
na66z1,na66z1,jilxp3,jilxp3,173,0.616895
na66z1,na66z1,zendab,zendab,174,0.623998
na66z1,na66z1,xt44yc,xt44yc,175,0.624785
na66z1,na66z1,ay2ic4,ay2ic4,176,0.626910
na66z1,na66z1,h106l5,h106l5,177,0.631922
na66z1,na66z1,tql03c,tql03c,178,0.636282
na66z1,na66z1,z73l2a,z73l2a,179,0.640156
na66z1,na66z1,55ffwb,55ffwb,180,0.641193
na66z1,na66z1,k7tkj1,k7tkj1,181,0.641837
na66z1,na66z1,sbbxzg,sbbxzg,182,0.644810
na66z1,na66z1,773yqc,773yqc,183,0.648477
na66z1,na66z1,iplat0,iplat0,184,0.651229
na66z1,na66z1,4ecpph,4ecpph,185,0.656067
na66z1,na66z1,sg7er2,sg7er2,186,0.661989
na66z1,na66z1,xu1w2c,xu1w2c,187,0.664185
na66z1,na66z1,7apngc,7apngc,188,0.673741
na66z1,na66z1,s8o6f6,s8o6f6,189,0.679697
na66z1,na66z1,jybxe3,jybxe3,190,0.681345
na66z1,na66z1,w4le13,w4le13,191,0.681694
na66z1,na66z1,jiq8kf,jiq8kf,192,0.689537
na66z1,na66z1,nu639a,nu639a,193,0.690708
na66z1,na66z1,s28c70,s28c70,194,0.698394
na66z1,na66z1,uu64m1,uu64m1,195,0.698823
na66z1,na66z1,xgkfg2,xgkfg2,196,0.706858
na66z1,na66z1,mt8q19,mt8q19,197,0.721512
na66z1,na66z1,l4c4u0,l4c4u0,198,0.734530
na66z1,na66z1,ywk5fd,ywk5fd,199,0.734533
na66z1,na66z1,lx4sqg,lx4sqg,200,0.736083
na66z1,na66z1,b3shr8,b3shr8,201,0.743645
na66z1,na66z1,ox0fic,ox0fic,202,0.746291
na66z1,na66z1,8rqg81,8rqg81,203,0.750929
silzf0,silzf0,c0c0f1,c0c0f1,1,0.201466
silzf0,silzf0,pkas6f,pkas6f,2,0.208216
silzf0,silzf0,b8kvq3,b8kvq3,3,0.211116
silzf0,silzf0,w4le13,w4le13,4,0.217188
silzf0,silzf0,jiq8kf,jiq8kf,5,0.219402
silzf0,silzf0,n1exr3,n1exr3,6,0.232397
silzf0,silzf0,s8o6f6,s8o6f6,7,0.235976
silzf0,silzf0,zendab,zendab,8,0.236657
silzf0,silzf0,kdxq7g,kdxq7g,9,0.237448
silzf0,silzf0,ax126d,ax126d,10,0.238819
silzf0,silzf0,lozef6,lozef6,11,0.238957
silzf0,silzf0,jgwthh,jgwthh,12,0.244356
silzf0,silzf0,8rqg81,8rqg81,13,0.244403
silzf0,silzf0,gnf1da,gnf1da,14,0.244927
silzf0,silzf0,9sen8g,9sen8g,15,0.247806
silzf0,silzf0,jybxe3,jybxe3,16,0.247906
silzf0,silzf0,nu639a,nu639a,17,0.253062
silzf0,silzf0,0vsv36,0vsv36,18,0.255139
silzf0,silzf0,m44qh7,m44qh7,19,0.255268
silzf0,silzf0,4w8s1f,4w8s1f,20,0.258171
silzf0,silzf0,laiyxf,laiyxf,21,0.261651
silzf0,silzf0,iplat0,iplat0,22,0.263004
silzf0,silzf0,38zz45,38zz45,23,0.272031
silzf0,silzf0,lptit1,lptit1,24,0.277186
silzf0,silzf0,mp5t2d,mp5t2d,25,0.285473
silzf0,silzf0,lx4sqg,lx4sqg,26,0.286676
silzf0,silzf0,z73l2a,z73l2a,27,0.291156
silzf0,silzf0,umbqqb,umbqqb,28,0.293413
silzf0,silzf0,c1cvaf,c1cvaf,29,0.293773
silzf0,silzf0,mp36z7,mp36z7,30,0.299995
silzf0,silzf0,bwiv5b,bwiv5b,31,0.301174
silzf0,silzf0,magt44,magt44,32,0.304121
silzf0,silzf0,a8w9ib,a8w9ib,33,0.306240
silzf0,silzf0,12u6g7,12u6g7,34,0.307619
silzf0,silzf0,gd74b6,gd74b6,35,0.309297
silzf0,silzf0,w6rik0,w6rik0,36,0.309319
silzf0,silzf0,hge2u2,hge2u2,37,0.314042
silzf0,silzf0,tdrsi9,tdrsi9,38,0.314176
silzf0,silzf0,h106l5,h106l5,39,0.315531
silzf0,silzf0,wqykfg,wqykfg,40,0.315652
silzf0,silzf0,54tb37,54tb37,41,0.315733
silzf0,silzf0,ohx7qe,ohx7qe,42,0.320772
silzf0,silzf0,yteg47,yteg47,43,0.320836
silzf0,silzf0,e4opda,e4opda,44,0.322591
silzf0,silzf0,wnlyeb,wnlyeb,45,0.327283
